"Station_ID","Latitude.x","Longitude.x","Data_Type","Start_Year","End_Year","Latitude.y","Longitude.y"
"BF000078073",25.05,-77.467,"TAVG",1973,2023,"25.0500","-77.4670"
"BGM00041859",25.733,89.233,"TAVG",1982,2023,"25.7330","89.2330"
"BGM00041883",24.85,89.367,"TAVG",1982,2023,"24.8500","89.3670"
"BGM00041891",24.963,91.867,"TAVG",1944,2023,"24.9630","91.8670"
"BGM00041907",24.153,89.049,"TAVG",1982,2023,"24.1530","89.0490"
"BGM00041923",23.779,90.383,"TAVG",1945,2023,"23.7790","90.3830"
"BGM00041936",23.184,89.161,"TAVG",1982,2023,"23.1840","89.1610"
"BGM00041943",23.033,91.417,"TAVG",2000,2023,"23.0330","91.4170"
"BGM00041950",22.75,90.367,"TAVG",1961,2023,"22.7500","90.3670"
"BGM00041978",22.25,91.813,"TAVG",1982,2023,"22.2500","91.8130"
"BGM00041992",21.452,91.964,"TAVG",1982,2023,"21.4520","91.9640"
"BHM00078583",17.539,-88.308,"TAVG",1960,2023,"17.5390","-88.3080"
"BKM00014542",44.783,17.217,"TAVG",2001,2023,"44.7830","17.2170"
"BKM00014557",44.55,18.7,"TAVG",2001,2023,"44.5500","18.7000"
"BKM00014648",43.35,17.8,"TAVG",2001,2023,"43.3500","17.8000"
"BKM00014652",44.0667,18.2667,"TAVG",1999,2023,"44.0667","18.2667"
"BKM00014654",43.8678,18.4228,"TAVG",1999,2023,"43.8678","18.4228"
"BKM00014657",42.917,17.6,"TAVG",2008,2023,"42.9170","17.6000"
"BL000085041",-11.03,-68.78,"TAVG",1973,2023,"-11.0300","-68.7800"
"BL000085043",-11,-66.117,"TAVG",1973,2023,"-11.0000","-66.1170"
"BL000085114",-13.333,-64.117,"TAVG",1973,2023,"-13.3330","-64.1170"
"BL000085141",-14.47,-67.57,"TAVG",1973,2023,"-14.4700","-67.5700"
"BL000085223",-17.42,-66.18,"TAVG",1973,2023,"-17.4200","-66.1800"
"BL000085364",-21.55,-64.7,"TAVG",1973,2023,"-21.5500","-64.7000"
"BL000085365",-21.95,-63.65,"TAVG",1973,2023,"-21.9500","-63.6500"
"BLM00085104",-13.067,-64.667,"TAVG",1973,2023,"-13.0670","-64.6670"
"BLM00085109",-13.3,-64.7,"TAVG",1984,2023,"-13.3000","-64.7000"
"BLM00085123",-13.762,-65.435,"TAVG",1987,2023,"-13.7620","-65.4350"
"BLM00085139",-14.067,-66.783,"TAVG",2011,2023,"-14.0670","-66.7830"
"BLM00085140",-14.3,-67.367,"TAVG",1973,2023,"-14.3000","-67.3670"
"BLM00085151",-14.733,-68.417,"TAVG",1973,2023,"-14.7330","-68.4170"
"BLM00085152",-14.867,-66.75,"TAVG",1973,2023,"-14.8670","-66.7500"
"BLM00085153",-14.967,-65.633,"TAVG",1973,2023,"-14.9670","-65.6330"
"BLM00085154",-14.819,-64.918,"TAVG",1973,2023,"-14.8190","-64.9180"
"BLM00085175",-15.717,-63.1,"TAVG",1976,2023,"-15.7170","-63.1000"
"BLM00085195",-16.267,-62.467,"TAVG",1976,2023,"-16.2670","-62.4670"
"BLM00085196",-16.25,-62.1,"TAVG",1958,2023,"-16.2500","-62.1000"
"BLM00085201",-16.513,-68.192,"TAVG",1942,2023,"-16.5130","-68.1920"
"BLM00085207",-16.367,-60.95,"TAVG",1958,2023,"-16.3670","-60.9500"
"BLM00085210",-16.333,-58.383,"TAVG",1987,2023,"-16.3330","-58.3830"
"BLM00085242",-17.963,-67.076,"TAVG",1958,2023,"-17.9630","-67.0760"
"BLM00085244",-17.645,-63.135,"TAVG",1984,2023,"-17.6450","-63.1350"
"BLM00085245",-17.812,-63.171,"TAVG",1958,2023,"-17.8120","-63.1710"
"BLM00085247",-17.833,-60.75,"TAVG",1958,2023,"-17.8330","-60.7500"
"BLM00085264",-18.467,-64.1,"TAVG",1989,2023,"-18.4670","-64.1000"
"BLM00085268",-18.317,-59.75,"TAVG",1958,2023,"-18.3170","-59.7500"
"BLM00085289",-18.975,-57.821,"TAVG",1958,2023,"-18.9750","-57.8210"
"BLM00085293",-19.543,-65.724,"TAVG",1973,2023,"-19.5430","-65.7240"
"BLM00085312",-19.783,-63.917,"TAVG",1990,2023,"-19.7830","-63.9170"
"BLM00085315",-20.05,-63.567,"TAVG",1973,2023,"-20.0500","-63.5670"
"BLM00085345",-21.255,-63.406,"TAVG",1980,2023,"-21.2550","-63.4060"
"BMM00048008",25.367,97.4,"TAVG",1944,2023,"25.3670","97.4000"
"BMM00048042",21.983,96.1,"TAVG",1950,2023,"21.9830","96.1000"
"BMM00048062",20.133,92.873,"TAVG",1945,2023,"20.1330","92.8730"
"BMM00048097",16.907,96.133,"TAVG",1954,2023,"16.9070","96.1330"
"BMM00048112",9.967,98.583,"TAVG",1949,2023,"9.9670","98.5830"
"BN000005319",10.32,1.48,"TAVG",1973,2023,"10.3200","1.4800"
"BN000005344",6.35,2.38,"TAVG",1973,2023,"6.3500","2.3800"
"BN000065306",11.133,2.933,"TAVG",1973,2023,"11.1330","2.9330"
"BN000065335",8.032,2.467,"TAVG",1973,2023,"8.0320","2.4670"
"BNM00065330",9.35,2.617,"TAVG",1973,2023,"9.3500","2.6170"
"BNM00065338",7.167,2.067,"TAVG",1973,2023,"7.1670","2.0670"
"BOM00026554",55.817,27.95,"TAVG",1959,2023,"55.8170","27.9500"
"BOM00026643",55.367,27.467,"TAVG",1961,2023,"55.3670","27.4670"
"BOM00026645",55.05,26.317,"TAVG",1961,2023,"55.0500","26.3170"
"BOM00026653",55.467,28.767,"TAVG",1961,2023,"55.4670","28.7670"
"BOM00026657",54.883,27.75,"TAVG",1969,2023,"54.8830","27.7500"
"BOM00026659",54.883,28.7,"TAVG",1959,2023,"54.8830","28.7000"
"BOM00026666",55.167,30.217,"TAVG",1955,2023,"55.1670","30.2170"
"BOM00026759",54.267,28.5,"TAVG",1959,2023,"54.2670","28.5000"
"BOM00026763",54.5,30.417,"TAVG",1950,2023,"54.5000","30.4170"
"BOM00026774",54.3,30.933,"TAVG",1961,2023,"54.3000","30.9330"
"BOM00026832",53.85,25.317,"TAVG",1959,2023,"53.8500","25.3170"
"BOM00026850",53.87,27.53,"TAVG",1891,2023,"53.8700","27.5300"
"BOM00026853",53.833,28.983,"TAVG",1962,2023,"53.8330","28.9830"
"BOM00026855",53.45,28.133,"TAVG",1969,2023,"53.4500","28.1330"
"BOM00026864",53.5,29.333,"TAVG",1961,2023,"53.5000","29.3330"
"BOM00026878",53.45,31.017,"TAVG",1961,2023,"53.4500","31.0170"
"BOM00026887",53.35,32.067,"TAVG",1961,2023,"53.3500","32.0670"
"BOM00026941",53.117,26,"TAVG",1955,2023,"53.1170","26.0000"
"BOM00026951",53,27.7,"TAVG",1959,2023,"53.0000","27.7000"
"BOM00026961",53.217,29.183,"TAVG",1955,2023,"53.2170","29.1830"
"BOM00026966",52.9,30.033,"TAVG",1961,2023,"52.9000","30.0330"
"BOM00033008",52.1167,23.6831,"TAVG",1944,2023,"52.1167","23.6831"
"BOM00033019",52.117,26.117,"TAVG",1949,2023,"52.1170","26.1170"
"BOM00033027",52.217,27.867,"TAVG",1949,2023,"52.2170","27.8670"
"BOM00033036",51.95,29.167,"TAVG",1959,2023,"51.9500","29.1670"
"BOM00033038",52.25,29.8331,"TAVG",1881,2023,"52.2500","29.8331"
"BOM00033041",52.4,30.95,"TAVG",1955,2023,"52.4000","30.9500"
"BOM00033124",51.817,30.3,"TAVG",1969,2023,"51.8170","30.3000"
"BP000091503",-8.333,157.267,"TAVG",1943,2023,"-8.3330","157.2670"
"BP000091517",-9.417,159.967,"TAVG",1949,2023,"-9.4170","159.9670"
"BPW00080601",-9.4333,160.05,"TAVG",1943,2023,"-9.4333","160.0500"
"BR000047002",-0.617,-47.383,"TAVG",1985,2023,"-0.6170","-47.3830"
"BR000065001",-0.417,-65,"TAVG",1973,2023,"-0.4170","-65.0000"
"BR000082400",-3.85,-32.417,"TAVG",1943,2023,"-3.8500","-32.4170"
"BR000082704",-7.633,-72.667,"TAVG",1974,2023,"-7.6330","-72.6670"
"BR000254000",-2.433,-54.717,"TAVG",1973,2023,"-2.4330","-54.7170"
"BR000352000",-3.2,-52.2,"TAVG",1973,2023,"-3.2000","-52.2000"
"BR000956000",-9.867,-56.1,"TAVG",1988,2023,"-9.8670","-56.1000"
"BR001943012",-19.65,-43.883,"TAVG",1973,2023,"-19.6500","-43.8830"
"BR001957002",-19.083,-57.5,"TAVG",1973,2023,"-19.0830","-57.5000"
"BR002245032",-22.783,-45.2,"TAVG",1977,2023,"-22.7830","-45.2000"
"BR002351003",-23.333,-51.133,"TAVG",1973,2023,"-23.3330","-51.1330"
"BR002548005",-25.517,-48.517,"TAVG",1973,2023,"-25.5170","-48.5170"
"BR002549075",-25.417,-49.267,"TAVG",1973,2023,"-25.4170","-49.2670"
"BR002554002",-25.733,-54.467,"TAVG",1962,2023,"-25.7330","-54.4670"
"BR002752004",-27.117,-52.617,"TAVG",1993,2023,"-27.1170","-52.6170"
"BR002957005",-29.783,-57.033,"TAVG",1973,2023,"-29.7830","-57.0330"
"BR00C4-0630",-21.983,-47.333,"TAVG",1973,2023,"-21.9830","-47.3330"
"BR00D6-0010",-22.317,-49.117,"TAVG",1973,2023,"-22.3170","-49.1170"
"BR00D8-0390",-22.117,-51.383,"TAVG",1973,2023,"-22.1170","-51.3830"
"BR00E2-0220",-23.017,-45.567,"TAVG",1995,2023,"-23.0170","-45.5670"
"BR00E2-0320",-23.217,-45.85,"TAVG",1990,2023,"-23.2170","-45.8500"
"BR00E3-0520",-23.617,-46.65,"TAVG",1973,2023,"-23.6170","-46.6500"
"BR00E3-1520",-23.433,-46.467,"TAVG",1973,2023,"-23.4330","-46.4670"
"BR00E4-1230",-23,-47.133,"TAVG",1951,2023,"-23.0000","-47.1330"
"BR027568450",-2.917,-41.75,"TAVG",1943,2023,"-2.9170","-41.7500"
"BR037041370",-5.05,-42.817,"TAVG",1973,2023,"-5.0500","-42.8170"
"BR038484280",-7.217,-35.883,"TAVG",1973,2023,"-7.2170","-35.8830"
"BR038837530",-9.4,-38.217,"TAVG",1974,2023,"-9.4000","-38.2170"
"BR038983570",-9.517,-35.783,"TAVG",1973,2023,"-9.5170","-35.7830"
"BR039402250",-7.1,-34.867,"TAVG",1973,2023,"-7.1000","-34.8670"
"BR057324290",-16.717,-43.867,"TAVG",1973,2023,"-16.7170","-43.8670"
"BRM00082098",0.051,-51.072,"TAVG",1973,2023,"0.0510","-51.0720"
"BRM00082193",-1.379,-48.476,"TAVG",1942,2023,"-1.3790","-48.4760"
"BRM00082361",-3.786,-49.72,"TAVG",1986,2023,"-3.7860","-49.7200"
"BRM00082533",-5.811,-61.278,"TAVG",1974,2023,"-5.8110","-61.2780"
"BRM00082562",-5.369,-49.138,"TAVG",1973,2023,"-5.3690","-49.1380"
"BRM00083208",-12.694,-60.098,"TAVG",1973,2023,"-12.6940","-60.0980"
"BRM00083566",-19.833,-43.917,"TAVG",2002,2023,"-19.8330","-43.9170"
"BRM00083587",-19.634,-43.969,"TAVG",1977,2023,"-19.6340","-43.9690"
"BRM00083698",-21.698,-41.302,"TAVG",1973,2023,"-21.6980","-41.3020"
"BRM00083746",-22.809,-43.244,"TAVG",1973,2023,"-22.8090","-43.2440"
"BRM00083827",-25.596,-54.487,"TAVG",1953,2023,"-25.5960","-54.4870"
"BRM00083967",-29.946,-51.144,"TAVG",1977,2023,"-29.9460","-51.1440"
"BUM00015502",43.983,22.85,"TAVG",1975,2023,"43.9830","22.8500"
"BUM00015552",43.232,27.825,"TAVG",1952,2023,"43.2320","27.8250"
"BUM00015614",42.695,23.406,"TAVG",1952,2023,"42.6950","23.4060"
"BUM00015730",41.65,25.383,"TAVG",1957,2023,"41.6500","25.3830"
"BXM00096315",4.944,114.928,"TAVG",1981,2023,"4.9440","114.9280"
"CA001018598",48.45,-123.3,"TAVG",1995,2023,"48.4500","-123.3000"
"CA001018610",48.4167,-123.3167,"TAVG",1977,2023,"48.4167","-123.3167"
"CA001026270",50.6833,-127.3667,"TAVG",1957,2023,"50.6833","-127.3667"
"CA001032731",49.3833,-126.55,"TAVG",1977,2023,"49.3833","-126.5500"
"CA0010476F0",49.7833,-123.1667,"TAVG",1982,2023,"49.7833","-123.1667"
"CA001063496",54.1667,-130.3667,"TAVG",2001,2023,"54.1667","-130.3667"
"CA001077499",54.8333,-127.1833,"TAVG",1957,2023,"54.8333","-127.1833"
"CA001088015",51.6667,-124.4,"TAVG",2003,2023,"51.6667","-124.4000"
"CA001091174",54.3833,-125.9667,"TAVG",2005,2023,"54.3833","-125.9667"
"CA001096439",53.8833,-122.6833,"TAVG",1957,2023,"53.8833","-122.6833"
"CA001096601",53.0333,-122.5167,"TAVG",1977,2023,"53.0333","-122.5167"
"CA001096631",53.0333,-122.5,"TAVG",2009,2023,"53.0333","-122.5000"
"CA001108395",49.2,-123.1833,"TAVG",1957,2023,"49.2000","-123.1833"
"CA001148705",49.1167,-117.7333,"TAVG",2004,2023,"49.1167","-117.7333"
"CA001163780",50.7,-120.45,"TAVG",1977,2023,"50.7000","-120.4500"
"CA001163842",50.7,-120.45,"TAVG",2006,2023,"50.7000","-120.4500"
"CA001192946",58.8333,-122.6,"TAVG",1942,2023,"58.8333","-122.6000"
"CA00119BLM0",58.4333,-130.0333,"TAVG",1993,2023,"58.4333","-130.0333"
"CA002100402",64.05,-139.1333,"TAVG",1942,2023,"64.0500","-139.1333"
"CA002100693",63.25,-130.0333,"TAVG",2003,2023,"63.2500","-130.0333"
"CA002100805",67.5667,-139.8333,"TAVG",1996,2023,"67.5667","-139.8333"
"CA002101204",60.1167,-128.8167,"TAVG",2005,2023,"60.1167","-128.8167"
"CA002101300",60.7167,-135.0667,"TAVG",1942,2023,"60.7167","-135.0667"
"CA002101310",60.7333,-135.1,"TAVG",2009,2023,"60.7333","-135.1000"
"CA002201903",62.7167,-109.1667,"TAVG",1993,2023,"62.7167","-109.1667"
"CA002202102",61.7667,-121.2333,"TAVG",2004,2023,"61.7667","-121.2333"
"CA002202115",61.7667,-121.2333,"TAVG",1942,2023,"61.7667","-121.2333"
"CA002202200",60.0167,-111.9667,"TAVG",1942,2023,"60.0167","-111.9667"
"CA002202202",60.0333,-111.9333,"TAVG",2004,2023,"60.0333","-111.9333"
"CA002202400",60.8333,-115.7833,"TAVG",1943,2023,"60.8333","-115.7833"
"CA002202402",60.8333,-115.7833,"TAVG",2004,2023,"60.8333","-115.7833"
"CA002202570",68.3,-133.4833,"TAVG",1958,2023,"68.3000","-133.4833"
"CA002202578",68.3167,-133.5167,"TAVG",2004,2023,"68.3167","-133.5167"
"CA002202801",65.2833,-126.8,"TAVG",1945,2023,"65.2833","-126.8000"
"CA002202810",65.2833,-126.75,"TAVG",2005,2023,"65.2833","-126.7500"
"CA002203058",69.35,-124.0833,"TAVG",1994,2023,"69.3500","-124.0833"
"CA002300500",64.3,-96.0833,"TAVG",1946,2023,"64.3000","-96.0833"
"CA002300501",64.3167,-96,"TAVG",2004,2023,"64.3167","-96.0000"
"CA002300551",66.8333,-108.0167,"TAVG",1957,2023,"66.8333","-108.0167"
"CA002300902",67.8167,-115.15,"TAVG",1944,2023,"67.8167","-115.1500"
"CA002300904",67.8167,-115.1333,"TAVG",2004,2023,"67.8167","-115.1333"
"CA002301000",64.2,-83.3667,"TAVG",1943,2023,"64.2000","-83.3667"
"CA002301102",61.1333,-100.8833,"TAVG",1957,2023,"61.1333","-100.8833"
"CA002301153",61.1,-94.0667,"TAVG",2005,2023,"61.1000","-94.0667"
"CA002302340",68.6333,-95.85,"TAVG",2004,2023,"68.6333","-95.8500"
"CA002303093",68.4333,-89.7333,"TAVG",1993,2023,"68.4333","-89.7333"
"CA002303094",68.5333,-89.8,"TAVG",2005,2023,"68.5333","-89.8000"
"CA002303610",65.1,-102.4333,"TAVG",1980,2023,"65.1000","-102.4333"
"CA00230N002",65.75,-111.25,"TAVG",2005,2023,"65.7500","-111.2500"
"CA002400305",82.5,-62.3333,"TAVG",2004,2023,"82.5000","-62.3333"
"CA002400404",73,-85.0167,"TAVG",2003,2023,"73.0000","-85.0167"
"CA002400565",63.3333,-64.15,"TAVG",1989,2023,"63.3333","-64.1500"
"CA002400573",67.55,-64.0333,"TAVG",2005,2023,"67.5500","-64.0333"
"CA002400577",67.55,-64.0333,"TAVG",2004,2023,"67.5500","-64.0333"
"CA002400600",69.1,-105.1333,"TAVG",1950,2023,"69.1000","-105.1333"
"CA002400602",69.1,-105.1333,"TAVG",2004,2023,"69.1000","-105.1333"
"CA002400635",64.2333,-76.5333,"TAVG",1977,2023,"64.2333","-76.5333"
"CA002400636",64.2333,-76.5333,"TAVG",2005,2023,"64.2333","-76.5333"
"CA002400654",66.5833,-61.6167,"TAVG",1956,2023,"66.5833","-61.6167"
"CA002400802",70.4833,-68.5167,"TAVG",2005,2023,"70.4833","-68.5167"
"CA002400804",70.4833,-68.5167,"TAVG",1977,2023,"70.4833","-68.5167"
"CA002401030",68.65,-71.1667,"TAVG",1977,2023,"68.6500","-71.1667"
"CA002401200",79.9833,-85.9333,"TAVG",1947,2023,"79.9833","-85.9333"
"CA002402350",68.7833,-81.25,"TAVG",1957,2023,"68.7833","-81.2500"
"CA002402353",68.7833,-81.25,"TAVG",2005,2023,"68.7833","-81.2500"
"CA002402592",63.75,-68.55,"TAVG",2005,2023,"63.7500","-68.5500"
"CA002402594",63.75,-68.55,"TAVG",1942,2023,"63.7500","-68.5500"
"CA002402604",78.8,-103.55,"TAVG",1948,2023,"78.8000","-103.5500"
"CA002402684",68.9,-75.1333,"TAVG",1977,2023,"68.9000","-75.1333"
"CA002403049",66.15,-65.7167,"TAVG",1977,2023,"66.1500","-65.7167"
"CA002403204",72.7,-77.95,"TAVG",2004,2023,"72.7000","-77.9500"
"CA002403206",72.6833,-77.9667,"TAVG",1977,2023,"72.6833","-77.9667"
"CA002403450",75.3833,-105.7167,"TAVG",1995,2023,"75.3833","-105.7167"
"CA002403500",74.7167,-94.9667,"TAVG",1947,2023,"74.7167","-94.9667"
"CA002403505",74.7167,-94.9833,"TAVG",2004,2023,"74.7167","-94.9833"
"CA002403756",73.7667,-105.3,"TAVG",2004,2023,"73.7667","-105.3000"
"CA002403945",65.8833,-89.45,"TAVG",1994,2023,"65.8833","-89.4500"
"CA002502505",70.7667,-117.8,"TAVG",2003,2023,"70.7667","-117.8000"
"CA002503648",72,-125.25,"TAVG",2005,2023,"72.0000","-125.2500"
"CA00250M001",76.2333,-119.35,"TAVG",2001,2023,"76.2333","-119.3500"
"CA003011887",52.0667,-111.45,"TAVG",2004,2023,"52.0667","-111.4500"
"CA003012206",53.3,-113.6,"TAVG",2001,2023,"53.3000","-113.6000"
"CA003012209",53.5667,-113.5167,"TAVG",2001,2023,"53.5667","-113.5167"
"CA003034485",50.0333,-110.7167,"TAVG",2003,2023,"50.0333","-110.7167"
"CA003044203",49.3667,-110.6833,"TAVG",1957,2023,"49.3667","-110.6833"
"CA003050520",51.1833,-115.5667,"TAVG",1977,2023,"51.1833","-115.5667"
"CA003062696",56.65,-111.2167,"TAVG",2001,2023,"56.6500","-111.2167"
"CA003073140",58.6167,-117.1667,"TAVG",1977,2023,"58.6167","-117.1667"
"CA003081680",54.4167,-110.2833,"TAVG",1957,2023,"54.4167","-110.2833"
"CA004012400",49.2167,-102.9667,"TAVG",1977,2023,"49.2167","-102.9667"
"CA004016560",50.4333,-104.6667,"TAVG",1957,2023,"50.4333","-104.6667"
"CA004028060",50.2667,-107.7333,"TAVG",1991,2023,"50.2667","-107.7333"
"CA004045607",52.7667,-108.25,"TAVG",2006,2023,"52.7667","-108.2500"
"CA004056240",53.2167,-105.6667,"TAVG",1957,2023,"53.2167","-105.6667"
"CA004060983",55.8333,-108.4167,"TAVG",1977,2023,"55.8333","-108.4167"
"CA004063605",55.5333,-102.35,"TAVG",2004,2023,"55.5333","-102.3500"
"CA004064149",55.15,-105.2667,"TAVG",2001,2023,"55.1500","-105.2667"
"CA004068340",59.5667,-108.4833,"TAVG",1977,2023,"59.5667","-108.4833"
"CA004083321",52.8167,-102.3167,"TAVG",1943,2023,"52.8167","-102.3167"
"CA005023261",49.95,-97.1,"TAVG",1957,2023,"49.9500","-97.1000"
"CA005030203",52.3667,-97.0167,"TAVG",2001,2023,"52.3667","-97.0167"
"CA005031201",50.5167,-95.9833,"TAVG",2005,2023,"50.5167","-95.9833"
"CA005040681",51.1,-100.05,"TAVG",1996,2023,"51.1000","-100.0500"
"CA005052880",53.9667,-101.1,"TAVG",1942,2023,"53.9667","-101.1000"
"CA005052890",53.9667,-101.1,"TAVG",2005,2023,"53.9667","-101.1000"
"CA005060608",58.7333,-94.0667,"TAVG",2006,2023,"58.7333","-94.0667"
"CA005061648",56.8667,-101.0833,"TAVG",1977,2023,"56.8667","-101.0833"
"CA005061649",56.85,-101.0667,"TAVG",1977,2023,"56.8500","-101.0667"
"CA005062922",55.8,-97.8667,"TAVG",1977,2023,"55.8000","-97.8667"
"CA006016295",54.9833,-85.4333,"TAVG",1981,2023,"54.9833","-85.4333"
"CA006020LPQ",48.7667,-91.6333,"TAVG",2001,2023,"48.7667","-91.6333"
"CA006037775",50.1167,-91.9,"TAVG",1957,2023,"50.1167","-91.9000"
"CA006042716",49.7833,-86.9333,"TAVG",1982,2023,"49.7833","-86.9333"
"CA006049095",49.0333,-90.4667,"TAVG",1981,2023,"49.0333","-90.4667"
"CA006068145",46.6333,-80.8,"TAVG",1977,2023,"46.6333","-80.8000"
"CA006073975",49.4167,-82.4667,"TAVG",1950,2023,"49.4167","-82.4667"
"CA006073980",49.4,-82.45,"TAVG",2003,2023,"49.4000","-82.4500"
"CA006075431",51.2833,-80.6,"TAVG",1982,2023,"51.2833","-80.6000"
"CA006075435",51.3,-80.6167,"TAVG",2004,2023,"51.3000","-80.6167"
"CA006075543",49.75,-84.1667,"TAVG",1982,2023,"49.7500","-84.1667"
"CA006085700",46.3667,-79.4167,"TAVG",1950,2023,"46.3667","-79.4167"
"CA006105978",45.3833,-75.7167,"TAVG",1977,2023,"45.3833","-75.7167"
"CA00611E001",44.2333,-79.7833,"TAVG",2004,2023,"44.2333","-79.7833"
"CA006122847",43.7667,-81.7167,"TAVG",1981,2023,"43.7667","-81.7167"
"CA006131983",42.8667,-80.55,"TAVG",2001,2023,"42.8667","-80.5500"
"CA006133362",42.0333,-82.9,"TAVG",2003,2023,"42.0333","-82.9000"
"CA006142285",43.65,-80.4167,"TAVG",2004,2023,"43.6500","-80.4167"
"CA006144478",43.0333,-81.15,"TAVG",2004,2023,"43.0333","-81.1500"
"CA006158355",43.6667,-79.4,"TAVG",2004,2023,"43.6667","-79.4000"
"CA00616I001",45.0667,-77.8833,"TAVG",2001,2023,"45.0667","-77.8833"
"CA007034482",46.2667,-76,"TAVG",1993,2023,"46.2667","-76.0000"
"CA007042395",47.3167,-71.15,"TAVG",2004,2023,"47.3167","-71.1500"
"CA007047910",50.2167,-66.2667,"TAVG",1957,2023,"50.2167","-66.2667"
"CA007053KGR",47.4333,-61.7667,"TAVG",1993,2023,"47.4333","-61.7667"
"CA007054096",47.35,-70.0333,"TAVG",1996,2023,"47.3500","-70.0333"
"CA007060400",48.3333,-71,"TAVG",1950,2023,"48.3333","-71.0000"
"CA007075800",47.9167,-74.6167,"TAVG",1977,2023,"47.9167","-74.6167"
"CA007091404",49.7667,-74.5333,"TAVG",1977,2023,"49.7667","-74.5333"
"CA007093716",53.6333,-77.7,"TAVG",1977,2023,"53.6333","-77.7000"
"CA007093GJ5",53.75,-73.6833,"TAVG",1985,2023,"53.7500","-73.6833"
"CA007113534",58.1,-68.4167,"TAVG",1941,2023,"58.1000","-68.4167"
"CA007116505",57.9167,-72.9833,"TAVG",2006,2023,"57.9167","-72.9833"
"CA007117827",54.8,-66.8,"TAVG",1957,2023,"54.8000","-66.8000"
"CA008100885",47.9833,-66.3333,"TAVG",2004,2023,"47.9833","-66.3333"
"CA008100989",47.0167,-65.4667,"TAVG",2006,2023,"47.0167","-65.4667"
"CA008101303",47.4167,-68.3167,"TAVG",2004,2023,"47.4167","-68.3167"
"CA008201390",45.4167,-63.4667,"TAVG",2004,2023,"45.4167","-63.4667"
"CA008203702",45.7667,-64.2333,"TAVG",2004,2023,"45.7667","-64.2333"
"CA008204402",45.4167,-64.35,"TAVG",2005,2023,"45.4167","-64.3500"
"CA008205090",44.6333,-63.5,"TAVG",1954,2023,"44.6333","-63.5000"
"CA008205702",46.1667,-60.05,"TAVG",2006,2023,"46.1667","-60.0500"
"CA008206495",43.8333,-66.0833,"TAVG",1949,2023,"43.8333","-66.0833"
"CA008300300",46.2833,-63.1333,"TAVG",1957,2023,"46.2833","-63.1333"
"CA008300562",46.45,-62.5833,"TAVG",2004,2023,"46.4500","-62.5833"
"CA00830P001",46.35,-63.1667,"TAVG",2004,2023,"46.3500","-63.1667"
"CA008400801",47.6167,-57.6167,"TAVG",2005,2023,"47.6167","-57.6167"
"CA008401703",48.9333,-54.5667,"TAVG",1941,2023,"48.9333","-54.5667"
"CA008401705",48.95,-54.5667,"TAVG",2005,2023,"48.9500","-54.5667"
"CA008403399",51.3833,-56.1,"TAVG",2003,2023,"51.3833","-56.1000"
"CA008403619",46.9167,-55.3833,"TAVG",1977,2023,"46.9167","-55.3833"
"CA008403800",48.5333,-58.55,"TAVG",1942,2023,"48.5333","-58.5500"
"CA008501100",53.7167,-57.0333,"TAVG",1957,2023,"53.7167","-57.0333"
"CA008501900",53.3167,-60.4167,"TAVG",1942,2023,"53.3167","-60.4167"
"CA008502400",55.45,-60.2167,"TAVG",1957,2023,"55.4500","-60.2167"
"CBM00048991",11.547,104.844,"TAVG",1950,2023,"11.5470","104.8440"
"CD000004700",12.13,15.03,"TAVG",1973,2023,"12.1300","15.0300"
"CD000004750",9.15,18.38,"TAVG",1973,2023,"9.1500","18.3800"
"CD000004756",13.85,20.85,"TAVG",1973,2023,"13.8500","20.8500"
"CD000004758",12.18,18.68,"TAVG",1973,2023,"12.1800","18.6800"
"CD000064706",8.567,16.067,"TAVG",1973,2023,"8.5670","16.0670"
"CD000064751",13.217,18.317,"TAVG",1973,2023,"13.2170","18.3170"
"CD000064753",18,19.167,"TAVG",1973,2023,"18.0000","19.1670"
"CD000064754",11.033,20.283,"TAVG",1973,2023,"11.0330","20.2830"
"CE000043497",6.117,81.133,"TAVG",1957,2023,"6.1170","81.1330"
"CE000434730",6.967,80.767,"TAVG",1969,2023,"6.9670","80.7670"
"CEM00043418",8.539,81.182,"TAVG",1957,2023,"8.5390","81.1820"
"CEM00043424",8.033,79.833,"TAVG",1962,2023,"8.0330","79.8330"
"CEM00043441",7.467,80.367,"TAVG",2009,2023,"7.4670","80.3670"
"CEM00043466",6.9,79.867,"TAVG",1956,2023,"6.9000","79.8670"
"CF000004400",-4.82,11.9,"TAVG",1973,2023,"-4.8200","11.9000"
"CF000004401",-4.18,12.67,"TAVG",1973,2023,"-4.1800","12.6700"
"CF000004402",-4,13.95,"TAVG",1973,2023,"-4.0000","13.9500"
"CF000004405",-3.68,13.35,"TAVG",1973,2023,"-3.6800","13.3500"
"CF000004450",-4.25,15.25,"TAVG",1973,2023,"-4.2500","15.2500"
"CF000004452",-2.62,16.22,"TAVG",1973,2023,"-2.6200","16.2200"
"CF000004453",-2.53,14.77,"TAVG",1973,2023,"-2.5300","14.7700"
"CF000004454",-1.9,15.85,"TAVG",1973,2023,"-1.9000","15.8500"
"CF000004456",0.02,15.58,"TAVG",1973,2023,"0.0200","15.5800"
"CF000004458",1.62,16.05,"TAVG",1973,2023,"1.6200","16.0500"
"CF000064459",1.617,18.067,"TAVG",1973,2023,"1.6170","18.0670"
